,IYEAR,NAME,LOCATION_LATITUDE,LOCATION_LONGITUDE,COMMODITY_RELEASED_TYPE,UNINTENTIONAL_RELEASE_BBLS,INTENTIONAL_RELEASE_BBLS,RECOVERED_BBLS,FATALITY_IND,FATAL,INJURY_IND,INJURE,SHUTDOWN_DUE_ACCIDENT_IND,MATERIAL_INVOLVED,RELEASE_TYPE,LEAK_TYPE,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source,net_spill
3808,2011,ST. JAMES OIL CORPORATION,34.0522342,-118.2436849,CRUDE OIL,0.5,0,0.5,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,34.052341,-118.24403,1,rooftop,100,W 1st St,,,Los Angeles,CA,Los Angeles County,90012,US,Los Angeles,0
3824,2011,"SHELL PIPELINE CO., L.P.",36.18992091,-120.3568058,CRUDE OIL,0.02,0,0,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,36.190781,-120.35477,0.96,nearest_street,37158,Oil City Rd,,,Coalinga,CA,Fresno County,93210,US,TIGER/Line® dataset from the US Census Bureau,0.02
3845,2011,CONOCOPHILLIPS,37.963297,-121.948261,CRUDE OIL,45,0,0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,37.96291,-121.947707,1,rooftop,330,Holly Dr,,,Concord,CA,Contra Costa County,94521,US,Contra Costa,45
3853,2011,"SHELL PIPELINE CO., L.P.",35.3275,-119.6575,CRUDE OIL,3,0,3,NO,,NO,,YES,,LEAK,PINHOLE,35.32718,-119.65894,0.99,rooftop,5300,Reward Rd,,,Mc Kittrick,CA,Kern County,93251,US,Kern,0
3876,2011,MOBIL CORP,33.84735,-118.31848,CRUDE OIL,41,0,41,NO,,NO,,,CARBON STEEL,LEAK,PINHOLE,33.847088,-118.318369,1,rooftop,2063,Del Amo Blvd,,,Torrance,CA,Los Angeles County,90501,US,Los Angeles,0
3898,2011,"SHELL PIPELINE CO., L.P.",35.43959,-118.99174,CRUDE OIL,0.24,0,0.19,NO,,NO,,NO,,LEAK,SEAL OR PACKING,35.426873,-118.989578,0.91,nearest_street,1082,China Grade Lp,,,Bakersfield,CA,Kern County,93308,US,TIGER/Line® dataset from the US Census Bureau,0.05
3903,2011,TIDELANDS OIL PRODUCTION COMPANY,33.756403,-118.205749,CRUDE OIL,0.48,0,0.48,NO,,NO,,YES,,LEAK,PINHOLE,33.757742,-118.204724,0.99,rooftop,705,S Pico Ave,,,Long Beach,CA,Los Angeles County,90802,US,City of Long Beach,0
3910,2011,CONOCOPHILLIPS,37.795178,-121.672381,CRUDE OIL,56,0,0,NO,,NO,,YES,CARBON STEEL,MECHANICAL PUNCTURE,,37.795178,-121.672381,0.09,nearest_place,,,,,Byron,CA,Contra Costa County,94514,US,TIGER/Line® dataset from the US Census Bureau,56
3912,2011,VALERO REFINING COMPANY - CALIFORNIA,38.066978,-122.133742,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,5,0,5,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,38.065788,-122.133047,0.99,rooftop,3200,Bayshore Rd,,,Benicia,CA,Solano County,94510,US,Solano,0
3914,2011,"SFPP, LP",37.944408,-121.558461,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,38,0,24,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER,37.944408,-121.558461,0.24,nearest_place,,,,,Holt,CA,San Joaquin County,95234,US,TIGER/Line® dataset from the US Census Bureau,14
3922,2011,CRIMSON PIPELINE L.P.,33.91765556,-117.9154528,CRUDE OIL,2,0,0,NO,,NO,,NO,,MECHANICAL PUNCTURE,,33.917736,-117.916132,1,rooftop,1203,W Imperial Hwy,,,Brea,CA,Orange County,92821,US,City of Brea,2
3931,2011,CONOCOPHILLIPS,34.83433167,-120.4506225,CRUDE OIL,0.7,0,0,NO,,NO,,YES,,LEAK,PINHOLE,34.834837,-120.450548,0.98,nearest_street,7327,Graciosa Rd,,,Santa Maria,CA,Santa Barbara County,93455,US,TIGER/Line® dataset from the US Census Bureau,0.7
3933,2011,"SFPP, LP",39.120239,-120.943522,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.35,0,0.35,NO,,NO,,YES,,LEAK,SEAL OR PACKING,39.120051,-120.94334,1,rooftop,50,Carpenter Rd,,,Colfax,CA,Placer County,95713,US,Placer,0
3937,2011,MOBIL PACIFIC PIPELINE CO,33.81583,-118.29701,CRUDE OIL,35,0,35,NO,,NO,,,CARBON STEEL,LEAK,PINHOLE,33.815968,-118.297034,1,rooftop,23112,Mariposa Ave,,,Torrance,CA,Los Angeles County,90502,US,Los Angeles,0
3938,2011,KERN OIL & REFINING CO.,35.296047,-119.160719,CRUDE OIL,2,0,1.5,NO,,NO,,YES,,LEAK,PINHOLE,35.296214,-119.160728,0.99,nearest_street,13854,Panama Ln,,,Bakersfield,CA,Kern County,93311,US,TIGER/Line® dataset from the US Census Bureau,0.5
3939,2011,PACIFIC PIPELINE SYSTEM LLC,33.846624,-118.252704,CRUDE OIL,1,0,1,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,33.846359,-118.253058,1,rooftop,1124,E Del Amo Blvd,,,Carson,CA,Los Angeles County,90746,US,Los Angeles,0
3970,2011,CRIMSON PIPELINE L.P.,33.6938,-118.0064056,CRUDE OIL,20,0,15,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,33.69343,-118.006695,1,rooftop,18526,Derby Cir,,,Huntington Beach,CA,Orange County,92648,US,City of Huntington Beach,5
3973,2011,BP WEST COAST PRODUCTS L.L.C.,33.4604,-118.12035,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,4,0,3.8,NO,,NO,,,,LEAK,OTHER,33.4604,-118.12035,0.03,nearest_place,,,,,Avalon,CA,,90704,US,TIGER/Line® dataset from the US Census Bureau,0.2
3990,2011,"SHELL PIPELINE CO., L.P.",33.7966,-118.2347,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.24,0,0.24,NO,,NO,,NO,,OTHER,,33.799917,-118.237642,0.95,nearest_street,1700,Alameda St,,,Wilmington,CA,Los Angeles County,90744,US,TIGER/Line® dataset from the US Census Bureau,0
4004,2011,BP WEST COAST PRODUCTS L.L.C.,33.4614,-118.12135,CRUDE OIL,4,0,1,NO,,NO,,NO,,LEAK,PINHOLE,33.4614,-118.12135,0.03,nearest_place,,,,,Avalon,CA,,90704,US,TIGER/Line® dataset from the US Census Bureau,3
4019,2011,BP WEST COAST PRODUCTS L.L.C.,33.5124,-118.2036,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,4.1,0,3.9,NO,,NO,,NO,,LEAK,OTHER,33.5124,-118.2036,0.04,nearest_place,,,,,Avalon,CA,,90704,US,TIGER/Line® dataset from the US Census Bureau,0.2
4026,2011,"SFPP, LP",39.193056,-121.631436,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,8.19,0,8.19,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,39.192485,-121.6316,0.98,nearest_street,4120,Live Oak Blvd,,,Live Oak,CA,Sutter County,95953,US,TIGER/Line® dataset from the US Census Bureau,0
4027,2011,PARAMOUNT PETROLEUM CORP,33.5352,-118.0842,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,1,0,0.1,NO,,NO,,YES,,LEAK,PINHOLE,33.5352,-118.0842,0.05,nearest_place,,,,,Huntington Beach,CA,,92608,US,TIGER/Line® dataset from the US Census Bureau,0.9
4038,2011,BP WEST COAST PRODUCTS L.L.C.,33.78114,-118.22177,CRUDE OIL,0.6,0,0.6,NO,,NO,,,,LEAK,SEAL OR PACKING,33.782356,-118.222115,0.99,rooftop,3400,E Anaheim St,,,Wilmington,CA,Los Angeles County,90744,US,Los Angeles,0
4144,2010,BP WEST COAST PRODUCTS L.L.C.,33.863333,-118.163889,CRUDE OIL,30,0,2,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,33.860147,-118.164269,0.95,nearest_street,2400,E South St,,,Long Beach,CA,Los Angeles County,90805,US,TIGER/Line® dataset from the US Census Bureau,28
4184,2010,BP WEST COAST PRODUCTS L.L.C.,33.863186,-118.163396,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.24,0,0.24,NO,,NO,,YES,,LEAK,CONNECTION FAILURE,33.864253,-118.159912,0.95,nearest_street,6045,N Paramount Blvd,,,Long Beach,CA,Los Angeles County,90805,US,TIGER/Line® dataset from the US Census Bureau,0
4187,2010,CHEVRON PIPE LINE CO,35.383359,-119.742552,CRUDE OIL,0.54,0,0.54,NO,,NO,,,,LEAK,SEAL OR PACKING,35.383359,-119.742552,0.06,nearest_place,,,,,Mc Kittrick,CA,Kern County,93251,US,TIGER/Line® dataset from the US Census Bureau,0
4191,2010,CHEVRON PIPE LINE CO,35.119174,-119.378251,CRUDE OIL,0.76,0,0.76,NO,,NO,,YES,,LEAK,PINHOLE,35.12513,-119.376207,0.93,nearest_street,800,Duvall Rd,,,Maricopa,CA,Kern County,93252,US,TIGER/Line® dataset from the US Census Bureau,0
4206,2010,BP WEST COAST PRODUCTS L.L.C.,33.811699,-118.180656,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,120,0,41,NO,,NO,,NO,CARBON STEEL,MECHANICAL PUNCTURE,,33.811641,-118.180662,0.99,nearest_street,3018,California Ave,,,Signal Hill,CA,Los Angeles County,90755,US,TIGER/Line® dataset from the US Census Bureau,79
4209,2010,"SHELL PIPELINE CO., L.P.",33.7963,-118.2347,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,17,0,12,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,33.795023,-118.239452,0.95,nearest_street,1501,Alameda St,,,Wilmington,CA,Los Angeles County,90744,US,TIGER/Line® dataset from the US Census Bureau,5
4216,2010,"SFPP, LP",34.058206,-117.763553,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,2.5,0,2.5,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,34.058224,-117.763624,1,rooftop,1110,W 1st St,,,Pomona,CA,Los Angeles County,91766,US,Los Angeles,0
4298,2010,"SFPP, LP",38.780525,-121.246797,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.94,0,0.94,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,OTHER,38.780812,-121.246413,1,rooftop,6050,Pacific St,,,Rocklin,CA,Placer County,95677,US,Placer,0
4312,2010,OXY USA INC,33.956,-117.884167,CRUDE OIL,9,0,9,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,33.964948,-117.888298,0.92,nearest_street,2801,Lansdowne Pl,,,Rowland Heights,CA,Los Angeles County,91748,US,TIGER/Line® dataset from the US Census Bureau,0
4345,2010,CHEVRON PIPE LINE CO,35.467203,-119.703991,CRUDE OIL,508,0,500,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,35.467203,-119.703991,0.04,nearest_place,,,,,Mc Kittrick,CA,Kern County,93251,US,TIGER/Line® dataset from the US Census Bureau,8
4375,2010,EXXONMOBIL OIL CORP - WEST COAST,33.735001,-118.27167,CRUDE OIL,2,0,2,NO,,NO,,NO,,LEAK,SEAL OR PACKING,33.73625,-118.27123,0.99,rooftop,809,S South Seaside Ave,,,San Pedro,CA,Los Angeles County,90731,US,City of Los Angeles,0
4422,2010,PACIFIC PIPELINE SYSTEM LLC,35.01937,-119.06305,CRUDE OIL,240,0,240,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,35.01937,-119.06305,0.05,nearest_place,,,,,Bakersfield,CA,Kern County,93313,US,TIGER/Line® dataset from the US Census Bureau,0
4424,2010,"SFPP, LP",38.5997,-121.4483,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,48,0,5.12,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER,38.599516,-121.448452,1,rooftop,1111,Exposition Blvd,,,Sacramento,CA,Sacramento County,95815,US,Sacramento,42.88
4463,2010,PACIFIC PIPELINE SYSTEM LLC,35.27901,-119.31192,CRUDE OIL,2,0,2,NO,,NO,,NO,,LEAK,SEAL OR PACKING,35.27142,-119.315645,0.92,nearest_street,304,Tupman Rd,,,Tupman,CA,Kern County,93276,US,TIGER/Line® dataset from the US Census Bureau,0
4468,2010,PACIFIC PIPELINE SYSTEM LLC,33.80933,-118.25413,CRUDE OIL,1,0,1,NO,,NO,,NO,CARBON STEEL,OTHER,,33.809348,-118.255256,0.99,rooftop,23803,Wilmington Ave,,,Carson,CA,Los Angeles County,90745,US,City of Carson,0
