,IYEAR,NAME,LOCATION_LATITUDE,LOCATION_LONGITUDE,COMMODITY_RELEASED_TYPE,UNINTENTIONAL_RELEASE_BBLS,INTENTIONAL_RELEASE_BBLS,RECOVERED_BBLS,FATALITY_IND,FATAL,INJURY_IND,INJURE,SHUTDOWN_DUE_ACCIDENT_IND,MATERIAL_INVOLVED,RELEASE_TYPE,LEAK_TYPE,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source,net_spill
2,2021,"ROSE ROCK MIDSTREAM OPERATING, LLC",35.927207,-96.760283,CRUDE OIL,0.5,0.0,0.5,NO,,NO,,YES,2021,RUBBER,,35.927647,-96.761302,0.97,nearest_street,350551,E0750 Rd,,,Cushing,OK,Lincoln County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
26,2021,PHILLIPS 66 PIPELINE LLC,36.79052,-97.5923,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,1.19,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,36.79052,-97.5923,0.12,nearest_place,,,,,Deer Creek,OK,Grant County,74636,US,TIGER/Line® dataset from the US Census Bureau,1.19
28,2021,"MAGELLAN PIPELINE COMPANY, LP",36.130839,-96.024393,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,5.0,0.0,5.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,CRACK,36.129772,-96.022626,0.99,rooftop,2700,W 21st St S,,,Tulsa,OK,Tulsa County,74107,US,Tulsa,0.0
34,2021,ENBRIDGE STORAGE (CUSHING) L.L.C.,35.945081,-96.760319,CRUDE OIL,0.18,0.0,0.18,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,35.953157,-96.767384,0.92,nearest_street,2698,S Little Ave,,,Cushing,OK,Payne County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
38,2021,ENBRIDGE STORAGE (CUSHING) L.L.C.,35.944806,-96.764764,CRUDE OIL,0.48,0.0,0.48,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,35.953157,-96.767384,0.92,nearest_street,2698,S Little Ave,,,Cushing,OK,Payne County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
42,2021,"MAGELLAN TERMINALS HOLDINGS, LP",35.946747,-96.743018,CRUDE OIL,3.0,0.0,3.0,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,35.946937,-96.749211,0.94,nearest_street,3004,N3510 Rd,,,Cushing,OK,Payne County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
55,2021,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",36.12478,-96.00645,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,1.0,0.0,1.0,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,36.12531,-96.006846,1.0,rooftop,2501,S Southwest Blvd W,,,Tulsa,OK,Tulsa County,74107,US,Tulsa,0.0
95,2021,"NUSTAR LOGISTICS, L.P.",34.2022,-97.34698,CRUDE OIL,4.0,0.0,4.0,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE,34.20198,-97.347321,1.0,rooftop,13798,Prairie Valley Rd,,,Lone Grove,OK,Carter County,73443,US,"Kern, Cleveland, Canadian, Logan Counties",0.0
103,2021,"TEXOMA CRUDE OIL PIPELINE CO., LLC",34.237801,-97.493738,CRUDE OIL,50.0,0.0,50.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,34.237811,-97.492765,0.99,rooftop,11797,State Highway 76 Hwy,,,Healdton,OK,Carter County,73438,US,"Kern, Cleveland, Canadian, Logan Counties",0.0
149,2021,ENTERPRISE CRUDE PIPELINE LLC,35.94856,-96.75931,CRUDE OIL,10.0,0.0,10.0,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER,35.953157,-96.767384,0.93,nearest_street,2698,S Little Ave,,,Cushing,OK,Payne County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
161,2020,"ONEOK NGL PIPELINE, LLC",35.53305,-97.70667,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,8.0,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,35.532349,-97.706389,0.99,rooftop,6200,N Sara Rd,,,Yukon,OK,Canadian County,73099,US,Oklahoma,8.0
162,2020,"MARKWEST OKLAHOMA GAS COMPANY, L.L.C.",35.91045,-98.11613,CRUDE OIL,250.0,0.0,250.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,35.91045,-98.11613,0.12,nearest_place,,,,,Loyal,OK,Kingfisher County,73756,US,TIGER/Line® dataset from the US Census Bureau,0.0
165,2020,EXPLORER PIPELINE CO,35.979163,-96.008245,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.2,0.0,0.2,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,35.979297,-96.011476,0.98,nearest_street,,US 75,,,Tulsa,OK,Tulsa County,74136,US,TIGER/Line® dataset from the US Census Bureau,0.0
167,2020,PHILLIPS 66 PIPELINE LLC,36.787914,-97.606409,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,55.0,914.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,36.787914,-97.606409,0.1,nearest_place,,,,,Deer Creek,OK,Grant County,74636,US,TIGER/Line® dataset from the US Census Bureau,969.0
195,2020,ENBRIDGE STORAGE (CUSHING) L.L.C.,35.936469,-96.751432,CRUDE OIL,5.0,0.0,5.0,NO,,NO,,NO,CARBON STEEL,OTHER,,35.942194,-96.748142,0.93,nearest_street,2213,Texaco Rd Ew 74,,,Cushing,OK,Lincoln County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
259,2020,TC OIL PIPELINE OPERATIONS INC,35.291638,-96.448869,CRUDE OIL,0.4,0.0,0.4,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,35.291638,-96.448869,0.15,nearest_place,,,,,Cromwell,OK,Seminole County,74837,US,TIGER/Line® dataset from the US Census Bureau,0.0
261,2020,PHILLIPS 66 PIPELINE LLC,35.742355,-98.025499,CRUDE OIL,30.0,0.0,30.0,NO,,NO,,YES,CARBON STEEL,MECHANICAL PUNCTURE,,35.73992,-98.024884,0.96,nearest_street,498,E0880 Rd,,,Okarche,OK,Kingfisher County,73762,US,TIGER/Line® dataset from the US Census Bureau,0.0
271,2020,ENBRIDGE STORAGE (CUSHING) L.L.C.,35.934323,-96.750957,CRUDE OIL,2.0,0.0,2.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,35.927665,-96.755541,0.93,nearest_street,350599,E0750 Rd,,,Cushing,OK,Lincoln County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
273,2020,ENBRIDGE STORAGE (CUSHING) L.L.C.,35.95886,-96.75335,CRUDE OIL,1.0,0.0,1.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,35.956672,-96.754438,0.96,nearest_street,1032,E0730 Rd,,,Cushing,OK,Payne County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
293,2020,ENTERPRISE CRUDE PIPELINE LLC,35.94075,-96.74893,CRUDE OIL,0.1,0.0,0.1,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,35.942194,-96.748142,0.97,nearest_street,2213,Texaco Rd Ew 74,,,Cushing,OK,Lincoln County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
321,2020,"MAGELLAN PIPELINE COMPANY, LP",36.147988,-96.032858,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,218.0,0.0,214.0,NO,,NO,,YES,CARBON STEEL,MECHANICAL PUNCTURE,,36.148426,-96.033377,1.0,rooftop,3633,W Charles Page Blvd S,,,Tulsa,OK,Tulsa County,74127,US,Tulsa,4.0
358,2020,"WHITE CLIFFS PIPELINE, LLC",36.8118,-97.552978,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,7.0,31.0,0.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,36.814394,-97.552533,0.96,nearest_street,28201,N3060 Rd,,,Deer Creek,OK,Grant County,74636,US,TIGER/Line® dataset from the US Census Bureau,38.0
360,2020,"MAGELLAN PIPELINE COMPANY, LP",36.130179,-96.028425,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,7.0,0.0,7.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,OTHER,36.128976,-96.02892,0.97,nearest_street,2296,S 33rd W Ave,,,Tulsa,OK,Tulsa County,74107,US,TIGER/Line® dataset from the US Census Bureau,0.0
364,2020,ENTERPRISE CRUDE PIPELINE LLC,35.9548,-96.7591,CRUDE OIL,5.0,0.0,5.0,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,35.95666,-96.758656,0.96,nearest_street,2298,S Wilson Ave,,,Cushing,OK,Payne County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
375,2020,"GLASS MOUNTAIN PIPELINE, LLC",35.8435,-98.2496,CRUDE OIL,2.0,0.0,1.0,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER,35.8435,-98.2496,0.15,nearest_place,,,,,Omega,OK,Blaine County,73764,US,TIGER/Line® dataset from the US Census Bureau,1.0
380,2020,"COFFEYVILLE RESOURCES CRUDE TRANSPORTATION, LLC",35.339873,-96.978659,CRUDE OIL,80.0,0.0,80.0,NO,,NO,,YES,CARBON STEEL,MECHANICAL PUNCTURE,,35.342124,-96.98323,0.95,nearest_street,15098,Robert E Lee Rd,,,Shawnee,OK,Pottawatomie County,74801,US,TIGER/Line® dataset from the US Census Bureau,0.0
418,2020,"ROSE ROCK MIDSTREAM OPERATING, LLC",36.020051,-96.753783,CRUDE OIL,3.5,0.0,3.5,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,36.018827,-96.749747,0.95,nearest_street,3723,N3510 Rd,,,Cushing,OK,Payne County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
431,2020,"TEXOMA CRUDE OIL PIPELINE CO., LLC",34.801111,-97.48593,CRUDE OIL,4.0,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,34.801111,-97.48593,0.17,nearest_place,,,,,Lindsay,OK,Garvin County,73052,US,TIGER/Line® dataset from the US Census Bureau,4.0
442,2020,"ONEOK NGL PIPELINE, LLC",36.20282,-98.17731,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,426.0,1021.0,0.0,NO,,NO,,YES,CARBON STEEL,MECHANICAL PUNCTURE,,36.20282,-98.17731,0.16,nearest_place,,,,,Ames,OK,Major County,73718,US,TIGER/Line® dataset from the US Census Bureau,1447.0
443,2020,SUNOCO PIPELINE L.P.,36.1142,-96.0047,CRUDE OIL,5.0,0.0,5.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE,36.11502,-96.003125,0.99,rooftop,902,W 25th St S,,,Tulsa,OK,Tulsa County,74107,US,Tulsa,0.0
457,2020,"MAGELLAN TERMINALS HOLDINGS, LP",35.925146,-96.741851,CRUDE OIL,0.36,0.0,0.36,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,35.927689,-96.741903,0.96,nearest_street,351299,E0750 Rd,,,Cushing,OK,Lincoln County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
498,2019,"BKEP PIPELINE, LLC",36.00512,-96.75145,CRUDE OIL,1.5,0.0,1.5,NO,,NO,,NO,CARBON STEEL,OTHER,,36.004681,-96.749812,0.97,nearest_street,2662,N3510 Rd,,,Cushing,OK,Payne County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
508,2019,"DELEK LOGISTICS OPERATING, LLC.",34.41553,-97.955029,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,30.0,0.0,30.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,CRACK,34.414448,-97.964971,0.92,nearest_street,450,S 13th St,,,Comanche,OK,Stephens County,73529,US,TIGER/Line® dataset from the US Census Bureau,0.0
519,2019,"MAGELLAN PIPELINE COMPANY, LP",35.9698059,-96.01409355,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.12,0.0,0.12,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,35.969811,-96.012025,0.99,nearest_street,,US 75,,,Glenpool,OK,Tulsa County,74033,US,TIGER/Line® dataset from the US Census Bureau,0.0
521,2019,"BKEP PIPELINE, LLC",36.01518,-96.75695,CRUDE OIL,0.5,0.0,0.5,NO,,NO,,NO,CARBON STEEL,OTHER,,36.014651,-96.75884,0.97,nearest_street,1101,E0690 Rd,,,Cushing,OK,Payne County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
538,2019,CENTURION PIPELINE L.P.,35.941115,-96.746936,CRUDE OIL,0.35,0.0,0.35,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,35.942194,-96.748142,0.97,nearest_street,2225,Texaco Rd Ew 74,,,Cushing,OK,Lincoln County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
541,2019,"PLAINS PIPELINE, L.P.",36.24405,-98.778319,CRUDE OIL,426.0,0.0,425.0,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,36.24405,-98.778319,0.04,nearest_place,,,,,Seiling,OK,Major County,73663,US,TIGER/Line® dataset from the US Census Bureau,1.0
560,2019,"ONEOK NGL PIPELINE, LLC",34.65129,-96.23159,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.4,0.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,34.65129,-96.23159,0.08,nearest_place,,,,,Parker,OK,Coal County,74538,US,TIGER/Line® dataset from the US Census Bureau,0.4
563,2019,ENBRIDGE STORAGE (CUSHING) L.L.C.,35.94723,-96.75571,CRUDE OIL,3.0,0.0,3.0,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,35.946937,-96.749211,0.94,nearest_street,3004,N3510 Rd,,,Cushing,OK,Payne County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
566,2019,"ONEOK NGL PIPELINE, LLC",36.77402,-97.75716,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,8.0,20.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK,36.77402,-97.75716,0.06,nearest_place,,,,,Medford,OK,Grant County,73759,US,TIGER/Line® dataset from the US Census Bureau,28.0
595,2019,GREAT SALT PLAINS PIPELINE LLC,36.3594,-97.5935,CRUDE OIL,85.0,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER,36.360254,-97.594048,0.99,rooftop,19211,E Southgate Rd,,,Fairmont,OK,Garfield County,73736,US,Garfield County G,85.0
601,2019,"OSAGE PIPE LINE COMPANY, LLC",35.935612,-96.749949,CRUDE OIL,1200.0,0.0,1200.0,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER,35.942194,-96.748142,0.93,nearest_street,2213,Texaco Rd Ew 74,,,Cushing,OK,Lincoln County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
605,2019,"BKEP PIPELINE, LLC",33.93988,-97.02318,CRUDE OIL,0.48,0.0,0.48,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER,33.93988,-97.02318,0.1,nearest_place,,,,,Marietta,OK,Love County,73448,US,TIGER/Line® dataset from the US Census Bureau,0.0
614,2019,"ENABLE GAS GATHERING, LLC",34.6595,-97.5962,CRUDE OIL,35.0,0.0,15.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE,34.6595,-97.5962,0.06,nearest_place,,,,,Pernell,OK,Stephens County,73076,US,TIGER/Line® dataset from the US Census Bureau,20.0
643,2019,"MAGELLAN TERMINALS HOLDINGS, LP",35.946007,-96.741941,CRUDE OIL,1.0,0.0,1.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,35.946097,-96.749214,0.94,nearest_street,3056,S Linwood Ave,,,Cushing,OK,Payne County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
651,2019,ENTERPRISE CRUDE PIPELINE LLC,35.9515,-96.7597,CRUDE OIL,10.0,0.0,10.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,35.956654,-96.759624,0.94,nearest_street,860,E0730 Rd,,,Cushing,OK,Payne County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
674,2019,ENTERPRISE CRUDE PIPELINE LLC,35.9548,-96.7591,CRUDE OIL,0.1,0.0,0.1,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,35.95666,-96.758656,0.96,nearest_street,2298,S Wilson Ave,,,Cushing,OK,Payne County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
675,2019,SUNOCO PIPELINE L.P.,36.602638,-96.15029,CRUDE OIL,2.0,0.0,2.0,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,36.603896,-96.151287,0.97,nearest_street,1398,County Rd 2470,,,Barnsdall,OK,Osage County,74002,US,TIGER/Line® dataset from the US Census Bureau,0.0
689,2019,CENTURION PIPELINE L.P.,34.765475,-99.32194444,CRUDE OIL,4201.0,0.0,1897.0,NO,,NO,,YES,CARBON STEEL,MECHANICAL PUNCTURE,,34.768882,-99.330809,0.93,nearest_street,1299,S County Rd 2043,,,Blair,OK,Jackson County,73526,US,TIGER/Line® dataset from the US Census Bureau,2304.0
696,2019,"MAGELLAN PIPELINES HOLDINGS, LP",35.9904,-96.577985,CRUDE OIL,3.0,0.0,3.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,35.991571,-96.583942,0.94,nearest_street,11826,State Hwy 99,,,Drumright,OK,Creek County,74030,US,TIGER/Line® dataset from the US Census Bureau,0.0
709,2019,GREAT SALT PLAINS PIPELINE LLC,36.246108,-97.264198,CRUDE OIL,19.0,0.0,0.0,NO,,NO,,YES,CARBON STEEL,OVERFILL OR OVERFLOW,,36.24615,-97.267147,0.96,nearest_street,11650,Gunsmoke,,,Perry,OK,Noble County,73077,US,TIGER/Line® dataset from the US Census Bureau,19.0
710,2019,"ENABLE GAS GATHERING, LLC",34.62492,-97.173661,CRUDE OIL,0.3,0.0,0.0,NO,,NO,,YES,CARBON STEEL,OVERFILL OR OVERFLOW,,34.636292,-97.173034,0.91,nearest_street,798,S Long Ave,,,Wynnewood,OK,Garvin County,73098,US,TIGER/Line® dataset from the US Census Bureau,0.3
715,2019,"CCPS TRANSPORTATION, LLC",35.937033,-96.752431,CRUDE OIL,0.17,0.0,0.17,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE,35.942194,-96.748142,0.93,nearest_street,2213,Texaco Rd Ew 74,,,Cushing,OK,Lincoln County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
716,2019,"PLAINS PIPELINE, L.P.",35.935277,-96.731944,CRUDE OIL,4.3,0.0,4.3,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,OTHER,35.936305,-96.731512,0.97,nearest_street,740628,N3520 Rd,,,Cushing,OK,Lincoln County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
729,2019,"BKEP PIPELINE, LLC",36.0054,-96.75046,CRUDE OIL,140.0,0.0,140.0,NO,,NO,,NO,CARBON STEEL,OVERFILL OR OVERFLOW,,36.004681,-96.749812,0.98,nearest_street,2662,N3510 Rd,,,Cushing,OK,Payne County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
730,2019,"ONEOK NGL PIPELINE, LLC",35.857117,-97.789973,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,2.05,0.0,0.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,35.856316,-97.781881,0.93,nearest_street,101,E0800 Rd,,,Kingfisher,OK,Kingfisher County,73750,US,TIGER/Line® dataset from the US Census Bureau,2.05
742,2019,"PLAINS PIPELINE, L.P.",34.69902,-97.6944,CRUDE OIL,0.5,0.0,0.5,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,34.69902,-97.6944,0.18,nearest_place,,,,,Cox City,OK,Grady County,73082,US,TIGER/Line® dataset from the US Census Bureau,0.0
754,2019,"MAGELLAN PIPELINE COMPANY, LP",35.969552,-96.01434,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,13.0,0.0,13.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,35.969577,-96.012026,0.99,nearest_street,,US 75,,,Glenpool,OK,Tulsa County,74033,US,TIGER/Line® dataset from the US Census Bureau,0.0
769,2019,SUNOCO PIPELINE L.P.,34.6094444,-98.851944,CRUDE OIL,0.11,0.0,0.11,NO,,NO,,NO,CARBON STEEL,OTHER,,34.609444,-98.851944,0.09,nearest_place,,,,,Indiahoma,OK,Kiowa County,73552,US,TIGER/Line® dataset from the US Census Bureau,0.0
783,2019,ENBRIDGE STORAGE (CUSHING) L.L.C.,35.9592,-96.7534,CRUDE OIL,0.12,0.0,0.12,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE,35.956672,-96.754438,0.96,nearest_street,1032,E0730 Rd,,,Cushing,OK,Payne County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
786,2019,TARGA DOWNSTREAM LLC,34.58527777,-96.28979722,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.2,0.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE,34.585278,-96.289797,0.14,nearest_place,,,,,Centrahoma,OK,Coal County,74534,US,TIGER/Line® dataset from the US Census Bureau,0.2
787,2019,"TEXOMA CRUDE OIL PIPELINE CO., LLC",34.20242,-97.48605,CRUDE OIL,25.0,0.0,20.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,34.201957,-97.492235,0.94,nearest_street,1573,Hospital Rd,,,Healdton,OK,Carter County,73438,US,TIGER/Line® dataset from the US Census Bureau,5.0
792,2019,"TEXOMA CRUDE OIL PIPELINE CO., LLC",34.38949,-97.82985,CRUDE OIL,1250.0,0.0,1077.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,34.38949,-97.82985,0.07,nearest_place,,,,,Duncan,OK,Stephens County,73575,US,TIGER/Line® dataset from the US Census Bureau,173.0
806,2019,"MAGELLAN PIPELINES HOLDINGS, LP",34.752655,-97.258276,CRUDE OIL,1.0,0.0,1.0,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,34.756915,-97.256795,0.94,nearest_street,198,Kimberlin Rd,,,Pauls Valley,OK,Garvin County,73075,US,TIGER/Line® dataset from the US Census Bureau,0.0
816,2019,MARATHON PIPE LINE LLC,36.533044,-95.5795,CRUDE OIL,1780.0,0.0,1720.0,NO,,NO,,YES,CARBON STEEL,OTHER,,36.539529,-95.577259,0.93,nearest_street,12609,Ew33 Rd,,,Chelsea,OK,Rogers County,74016,US,TIGER/Line® dataset from the US Census Bureau,60.0
818,2019,"TEXOMA CRUDE OIL PIPELINE CO., LLC",33.952938,-97.698131,CRUDE OIL,0.36,0.0,0.36,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,33.952938,-97.698131,0.1,nearest_place,,,,,Grady,OK,,73569,US,TIGER/Line® dataset from the US Census Bureau,0.0
827,2019,"MAGELLAN PIPELINE COMPANY, LP",36.599477,-96.149751,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,1.0,0.0,1.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,36.603896,-96.151287,0.94,nearest_street,1398,County Rd 2470,,,Barnsdall,OK,Osage County,74002,US,TIGER/Line® dataset from the US Census Bureau,0.0
846,2019,GREAT SALT PLAINS PIPELINE LLC,36.36027669,-97.59405888,CRUDE OIL,831.0,0.0,790.0,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER,36.360254,-97.594048,1.0,rooftop,19211,E Southgate Rd,,,Fairmont,OK,Garfield County,73736,US,Garfield County G,41.0
850,2019,CENTURION PIPELINE L.P.,35.28617,-98.29,CRUDE OIL,150.0,0.0,150.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,OTHER,35.28617,-98.29,0.15,nearest_place,,,,,Binger,OK,Caddo County,73009,US,TIGER/Line® dataset from the US Census Bureau,0.0
868,2019,"ONEOK NGL PIPELINE, LLC",35.591809,-98.138032,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.23,0.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK,35.580245,-98.141708,0.91,nearest_street,16541,Darlington Rd NW,,,Calumet,OK,Canadian County,73014,US,TIGER/Line® dataset from the US Census Bureau,0.23
877,2018,ENBRIDGE STORAGE (CUSHING) L.L.C.,35.943722,-96.764667,CRUDE OIL,7.5,0.0,7.5,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,35.953157,-96.767384,0.92,nearest_street,2698,S Little Ave,,,Cushing,OK,Payne County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
888,2018,"MAGELLAN TERMINALS HOLDINGS, LP",35.958659,-96.719504,CRUDE OIL,1.0,0.0,0.5,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,35.956579,-96.72238,0.95,nearest_street,3145,E0730 Rd,,,Cushing,OK,Payne County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.5
893,2018,"MAGELLAN TERMINALS HOLDINGS, LP",35.957724,-96.722004,CRUDE OIL,0.36,0.0,0.36,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,35.956579,-96.72238,0.97,nearest_street,2918,E0730 Rd,,,Cushing,OK,Payne County,74023,US,TIGER/Line® dataset from the US Census Bureau,0.0
895,2018,CENTURION PIPELINE L.P.,35.51087,-97.884,CRUDE OIL,85.0,0.0,85.0,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK,35.510617,-97.883764,0.99,nearest_street,2198,N2870 Rd,,,El Reno,OK,Canadian County,73036,US,TIGER/Line® dataset from the US Census Bureau,0.0
898,2018,ROSE ROCK MIDSTREAM L.P.,36.014722,-96.755556,CRUDE OIL,28.0,0.0,26.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,36.014651,-96.75884,0.96,nearest_street,1101,E0690 Rd,,,Cushing,OK,Payne County,74023,US,TIGER/Line® dataset from the US Census Bureau,2.0
