2018,COLUMBIA GAS OF MASSACHUSETTS,MA,42.6970057,-71.17532,NATURAL GAS,678,0
2014,COLUMBIA GAS OF MASSACHUSETTS,MA,42.675428,-71.223979,NATURAL GAS,1528.3,
2013,COLUMBIA GAS OF MASSACHUSETTS,MA,41.910158,-71.265726,NATURAL GAS,60,
2012,COLUMBIA GAS OF MASSACHUSETTS,MA,41.817075,-71.335288,NATURAL GAS,10,
2012,COLUMBIA GAS OF MASSACHUSETTS,MA,42.10668,-72.589386,NATURAL GAS,26,
2019,COLUMBIA GAS OF MASSACHUSETTS,MA,42.332072,-72.645019,NATURAL GAS,11.9,
2019,COLUMBIA GAS OF MASSACHUSETTS,MA,40.61877,-73.722643,,0,
2011,COLUMBIA GAS OF OHIO INC,OH,40.37217,-80.34421,NATURAL GAS,0.34,
2020,COLUMBIA GAS OF OHIO INC,OH,40.892459,-80.856872,NATURAL GAS,3464,
2016,COLUMBIA GAS OF OHIO INC,OH,40.871339,-80.885325,NATURAL GAS,121,
2015,COLUMBIA GAS OF OHIO INC,OH,40.463555,-81.0021,NATURAL GAS,9.3,
2017,COLUMBIA GAS OF OHIO INC,OH,40.797129,-81.634377,NATURAL GAS,139,
2017,COLUMBIA GAS OF OHIO INC,OH,41.42824,-82.0614,NATURAL GAS,150.3,
2011,COLUMBIA GAS OF OHIO INC,OH,41.43011,-82.06786,NATURAL GAS,368.9,
2016,COLUMBIA GAS OF OHIO INC,OH,40.86841,-82.30799,,0.02,
2019,COLUMBIA GAS OF OHIO INC,OH,41.38932,-82.35938,NATURAL GAS,21,
2014,COLUMBIA GAS OF OHIO INC,OH,40.05645,-82.4079,NATURAL GAS,3.35,
2018,COLUMBIA GAS OF OHIO INC,OH,40.7851556,-82.49163333,NATURAL GAS,0,
2020,COLUMBIA GAS OF OHIO INC,OH,38.45443,-82.54555,NATURAL GAS,0,1
2020,COLUMBIA GAS OF OHIO INC,OH,40.695799,-82.562557,NATURAL GAS,38597,
2015,COLUMBIA GAS OF OHIO INC,OH,40.901488,-82.589641,NATURAL GAS,47249.7,
2020,COLUMBIA GAS OF OHIO INC,OH,38.550153,-82.613676,,0,
2019,COLUMBIA GAS OF OHIO INC,OH,41.29049,-82.78316,,0,
2015,COLUMBIA GAS OF OHIO INC,OH,40.243747,-82.861975,NATURAL GAS,1790,
2017,COLUMBIA GAS OF OHIO INC,OH,40.03575,-82.97868,NATURAL GAS,262,
2019,COLUMBIA GAS OF OHIO INC,OH,38.75909,-82.98471,NATURAL GAS,760,
2019,COLUMBIA GAS OF OHIO INC,OH,39.99765,-83.0346,NATURAL GAS,2,
2015,COLUMBIA GAS OF OHIO INC,OH,40.027082,-83.057943,NATURAL GAS,163,
2016,COLUMBIA GAS OF OHIO INC,OH,39.954324,-83.075861,NATURAL GAS,445.7,
2012,COLUMBIA GAS OF OHIO INC,OH,40.147621,-83.096366,,,
2013,COLUMBIA GAS OF OHIO INC,OH,41.12043,-83.17673,,,
2010,COLUMBIA GAS OF OHIO INC,OH,41.68797,-83.49829,NATURAL GAS,862,
2013,COLUMBIA GAS OF OHIO INC,OH,41.6356,-83.52742,NATURAL GAS,4.8,
2021,COLUMBIA GAS OF OHIO INC,OH,41.651319,-83.548099,NATURAL GAS,40395.7,101.7
2013,COLUMBIA GAS OF OHIO INC,OH,41.6789,-83.58924,NATURAL GAS,2.37,
2021,COLUMBIA GAS OF OHIO INC,OH,41.653824,-83.695416,NATURAL GAS,11699,49
2016,COLUMBIA GAS OF OHIO INC,OH,39.936713,-83.76686999,NATURAL GAS,4147,
2019,COLUMBIA GAS OF PENNSYLVANIA,PA,39.784836,-76.672373,NATURAL GAS,4200,
2016,COLUMBIA GAS OF PENNSYLVANIA,PA,39.523879,-77.01525,NATURAL GAS,12750,
2016,COLUMBIA GAS OF PENNSYLVANIA,PA,39.738278,-77.091946,NATURAL GAS,0,
2020,COLUMBIA GAS OF PENNSYLVANIA,PA,41.04099,-79.50848,NATURAL GAS,0,0
2018,COLUMBIA GAS OF PENNSYLVANIA,PA,40.293443,-80.031659,NATURAL GAS,139.8,
2020,COLUMBIA GAS OF PENNSYLVANIA,PA,40.362638,-80.188425,NATURAL GAS,1378,0
2019,COLUMBIA GAS OF PENNSYLVANIA,PA,40.163007,-80.252453,NATURAL GAS,0,
2011,COLUMBIA GAS OF PENNSYLVANIA,PA,40.000706,-80.25642,NATURAL GAS,288,
2020,COLUMBIA GAS OF PENNSYLVANIA,PA,40.175262,-80.298543,NATURAL GAS,2765,0
2016,COLUMBIA GAS OF VIRGINIA INC,VA,36.884045,-76.408695,NATURAL GAS,12.1,
2016,COLUMBIA GAS OF VIRGINIA INC,VA,38.748834,-77.448281,NATURAL GAS,46.33,
2014,COLUMBIA GAS OF VIRGINIA INC,VA,38.35225,-77.5537833,NATURAL GAS,210.3,
2011,COLUMBIA GAS OF VIRGINIA INC,VA,38.79919,-77.61574,NATURAL GAS,651.6,
2010,COLUMBIA GAS OF VIRGINIA INC,VA,36.64449,-79.36426,NATURAL GAS,536,
2016,COLUMBIA GAS OF VIRGINIA INC,VA,36.80512,-79.37849,NATURAL GAS,227,
2014,COMMUNITY NATURAL GAS INC,IN,38.144527,-87.2101,NATURAL GAS,105,
2011,CONSOLIDATED EDISON CO OF NEW YORK,NY,41.0191609,-73.693895,NATURAL GAS,0.16,
2010,CONSOLIDATED EDISON CO OF NEW YORK,NY,40.948871,-73.702631,NATURAL GAS,3.1,
2013,CONSOLIDATED EDISON CO OF NEW YORK,NY,40.967746,-73.736322,NATURAL GAS,57.5,
2011,CONSOLIDATED EDISON CO OF NEW YORK,NY,40.7202674,-73.7554868,NATURAL GAS,,
2012,CONSOLIDATED EDISON CO OF NEW YORK,NY,41.139192,-73.765009,NATURAL GAS,1,
2013,CONSOLIDATED EDISON CO OF NEW YORK,NY,41.03323,-73.77553,NATURAL GAS,9.8,
2011,CONSOLIDATED EDISON CO OF NEW YORK,NY,41.036919,-73.778912,NATURAL GAS,100,
2011,CONSOLIDATED EDISON CO OF NEW YORK,NY,40.927382,-73.779546,NATURAL GAS,0,
2017,CONSOLIDATED EDISON CO OF NEW YORK,NY,40.9831423,-73.7850393,NATURAL GAS,0.03,
2013,CONSOLIDATED EDISON CO OF NEW YORK,NY,41.070181,-73.800082,NATURAL GAS,14.5,
2012,CONSOLIDATED EDISON CO OF NEW YORK,NY,41.06938,-73.800167,NATURAL GAS,10,
2012,CONSOLIDATED EDISON CO OF NEW YORK,NY,41.04342,-73.80153,NATURAL GAS,144,
2012,CONSOLIDATED EDISON CO OF NEW YORK,NY,41.0964221,-73.8024256,NATURAL GAS,13,
2010,CONSOLIDATED EDISON CO OF NEW YORK,NY,41.095645,-73.802806,NATURAL GAS,105,
2012,CONSOLIDATED EDISON CO OF NEW YORK,NY,40.9887674,-73.8087485,NATURAL GAS,29,
2010,CONSOLIDATED EDISON CO OF NEW YORK,NY,40.90677,-73.819407,NATURAL GAS,0.16,
2011,CONSOLIDATED EDISON CO OF NEW YORK,NY,40.723948,-73.819954,NATURAL GAS,65,
2013,CONSOLIDATED EDISON CO OF NEW YORK,NY,40.841234,-73.841374,,0.15,
2012,CONSOLIDATED EDISON CO OF NEW YORK,NY,40.898975,-73.846185,NATURAL GAS,65,
2013,CONSOLIDATED EDISON CO OF NEW YORK,NY,40.8342275,-73.851659,NATURAL GAS,3.5,
2019,CONSOLIDATED EDISON CO OF NEW YORK,NY,40.758381,-73.856754,NATURAL GAS,10765,
2010,CONSOLIDATED EDISON CO OF NEW YORK,NY,40.887987,-73.8604007,NATURAL GAS,1,
2013,CONSOLIDATED EDISON CO OF NEW YORK,NY,40.88891,-73.860669,,2,
2014,CONSOLIDATED EDISON CO OF NEW YORK,NY,41.033958,-73.86543,NATURAL GAS,5.2,
2012,CONSOLIDATED EDISON CO OF NEW YORK,NY,40.8301779,-73.869565,NATURAL GAS,11,
2011,CONSOLIDATED EDISON CO OF NEW YORK,NY,41.2115065,-73.8756739,NATURAL GAS,0,
2010,CONSOLIDATED EDISON CO OF NEW YORK,NY,40.810353,-73.88104,NATURAL GAS,17,
2017,CONSOLIDATED EDISON CO OF NEW YORK,NY,40.8532,-73.8832,,0,
2011,CONSOLIDATED EDISON CO OF NEW YORK,NY,40.815656,-73.888379,NATURAL GAS,0.1,
2019,CONSOLIDATED EDISON CO OF NEW YORK,NY,41.191679,-73.889588,NATURAL GAS,10,
2013,CONSOLIDATED EDISON CO OF NEW YORK,NY,40.814695,-73.894013,NATURAL GAS,2,
2015,CONSOLIDATED EDISON CO OF NEW YORK,NY,40.86503531,-73.9034028,NATURAL GAS,9,
2016,CONSOLIDATED EDISON CO OF NEW YORK,NY,40.883197,-73.905976,NATURAL GAS,1,
2017,CONSOLIDATED EDISON CO OF NEW YORK,NY,40.86163,-73.906349,NATURAL GAS,10,
2012,CONSOLIDATED EDISON CO OF NEW YORK,NY,40.871372,-73.916494,NATURAL GAS,2,
2011,CONSOLIDATED EDISON CO OF NEW YORK,NY,40.879437,-73.917542,NATURAL GAS,0.15,
2017,CONSOLIDATED EDISON CO OF NEW YORK,NY,40.7406859,-73.928386,NATURAL GAS,30,
2012,CONSOLIDATED EDISON CO OF NEW YORK,NY,40.845582,-73.9360559,NATURAL GAS,271.8,
2011,CONSOLIDATED EDISON CO OF NEW YORK,NY,40.796536,-73.937428,NATURAL GAS,9.24,
2015,CONSOLIDATED EDISON CO OF NEW YORK,NY,40.747862,-73.938941,NATURAL GAS,2419,
2014,CONSOLIDATED EDISON CO OF NEW YORK,NY,40.799726,-73.943401,NATURAL GAS,30,
2011,CONSOLIDATED EDISON CO OF NEW YORK,NY,40.8191886,-73.9522576,NATURAL GAS,9.9,
2016,CONSOLIDATED EDISON CO OF NEW YORK,NY,40.8243619,-73.9528411,NATURAL GAS,1,
2020,CONSOLIDATED EDISON CO OF NEW YORK,NY,40.8488456,-73.9637356,NATURAL GAS,10,0
2010,CONSOLIDATED EDISON CO OF NEW YORK,NY,40.805669,-73.96438,NATURAL GAS,1,
2015,CONSOLIDATED EDISON CO OF NEW YORK,NY,40.756831,-73.969595,NATURAL GAS,0.7,
2018,CONSOLIDATED EDISON CO OF NEW YORK,NY,40.79198,-73.97437,NATURAL GAS,6,
2011,CONSOLIDATED EDISON CO OF NEW YORK,NY,40.728042,-73.980236,NATURAL GAS,15,
2016,CONSOLIDATED EDISON CO OF NEW YORK,NY,40.761704,-73.980295,NATURAL GAS,162,
2011,CONSOLIDATED EDISON CO OF NEW YORK,NY,40.7334946,-73.9932039,NATURAL GAS,61.25,
2013,CONSOLIDATED EDISON CO OF NEW YORK,NY,40.7079967,-74.0035268,,,
2016,CONSOLIDATED EDISON CO OF NEW YORK,NY,40.71739,-74.00694,NATURAL GAS,108,
2020,CONSUMERS ENERGY CO,MI,42.46618,-83.02023,NATURAL GAS,345,0
2019,CONSUMERS ENERGY CO,MI,42.44997512,-83.05853222,NATURAL GAS,0.1,
2016,CONSUMERS ENERGY CO,MI,43.025673,-83.07737,NATURAL GAS,736,
2018,CONSUMERS ENERGY CO,MI,42.63454,-83.087184,NATURAL GAS,4.5,
2019,CONSUMERS ENERGY CO,MI,42.686456,-83.124073,NATURAL GAS,598,
2015,CONSUMERS ENERGY CO,MI,42.551879,-83.180369,NATURAL GAS,103,
2018,CONSUMERS ENERGY CO,MI,42.637704,-83.18579,NATURAL GAS,3,
2013,CONSUMERS ENERGY CO,MI,42.527098,-83.19306,NATURAL GAS,231.8,
2019,CONSUMERS ENERGY CO,MI,42.694087,-83.200648,NATURAL GAS,4046,
2018,CONSUMERS ENERGY CO,MI,42.680238,-83.207376,NATURAL GAS,11125,
2018,CONSUMERS ENERGY CO,MI,42.479251,-83.250207,NATURAL GAS,5441,
2011,CONSUMERS ENERGY CO,MI,42.820279,-83.26156,NATURAL GAS,40.67,
2019,CONSUMERS ENERGY CO,MI,42.620444,-83.272313,NATURAL GAS,95.7,
2019,CONSUMERS ENERGY CO,MI,42.690709,-83.304207,NATURAL GAS,154.47,
2010,CONSUMERS ENERGY CO,MI,42.287791,-83.384096,NATURAL GAS,600,
2014,CONSUMERS ENERGY CO,MI,42.678464,-83.389884,NATURAL GAS,83,
2015,CONSUMERS ENERGY CO,MI,42.55498,-83.45174,NATURAL GAS,43.51,
2018,CONSUMERS ENERGY CO,MI,42.39583,-83.484014,NATURAL GAS,30552,
2017,CONSUMERS ENERGY CO,MI,43.049037,-83.517821,NATURAL GAS,182,
2018,CONSUMERS ENERGY CO,MI,42.997306,-83.554559,NATURAL GAS,12,
2010,CONSUMERS ENERGY CO,MI,42.66279,-83.61297,NATURAL GAS,46,
2010,CONSUMERS ENERGY CO,MI,49.972439,-83.635397,NATURAL GAS,,
2020,CONSUMERS ENERGY CO,MI,42.89379,-83.6506,NATURAL GAS,2700,469
2015,CONSUMERS ENERGY CO,MI,43.012721,-83.654125,NATURAL GAS,5883,
2013,CONSUMERS ENERGY CO,MI,43.177701,-83.654776,NATURAL GAS,17,
2017,CONSUMERS ENERGY CO,MI,43.051734,-83.679589,NATURAL GAS,11960,
2016,CONSUMERS ENERGY CO,MI,42.6281,-83.69,NATURAL GAS,154,
2014,CONSUMERS ENERGY CO,MI,43.128632,-83.694108,NATURAL GAS,19.5,
2017,CONSUMERS ENERGY CO,MI,41.737495,-83.724526,NATURAL GAS,112,
2020,CONSUMERS ENERGY CO,MI,42.541453,-83.786951,NATURAL GAS,841,0
2015,CONSUMERS ENERGY CO,MI,43.147486,-83.881753,NATURAL GAS,17.26,
2010,CONSUMERS ENERGY CO,MI,43.65361,-83.94444,NATURAL GAS,500,
2019,CONSUMERS ENERGY CO,MI,43.47672,-84.069948,NATURAL GAS,2511,
2015,CONSUMERS ENERGY CO,MI,42.96816,-84.081998,NATURAL GAS,12525,
2014,CONSUMERS ENERGY CO,MI,43.434911,-84.163717,NATURAL GAS,3375,
2021,CONSUMERS ENERGY CO,MI,42.68862,-84.27692,NATURAL GAS,977,0
2020,CONSUMERS ENERGY CO,MI,43.80576,-84.386069,NATURAL GAS,447,0
2015,CONSUMERS ENERGY CO,MI,42.22634,-84.39365,NATURAL GAS,60.77,
2019,CONSUMERS ENERGY CO,MI,43.335524,-84.463756,NATURAL GAS,12,
2013,CONSUMERS ENERGY CO,MI,43.9874,-84.48115,NATURAL GAS,705.6,
2018,CONSUMERS ENERGY CO,MI,43.881404,-84.488004,NATURAL GAS,14,
2014,CONSUMERS ENERGY CO,MI,42.64765,-84.512992,NATURAL GAS,18.7,
2015,CONSUMERS ENERGY CO,MI,42.651527,-84.53009,NATURAL GAS,21.7,
2015,CONSUMERS ENERGY CO,MI,42.742308,-84.537508,NATURAL GAS,23.07,
2010,CONSUMERS ENERGY CO,MI,42.750461,-84.547737,NATURAL GAS,,
2017,CONSUMERS ENERGY CO,MI,42.8178,-84.6056,NATURAL GAS,422,
2017,CONSUMERS ENERGY CO,MI,42.734004,-84.660759,NATURAL GAS,26,
2014,CONSUMERS ENERGY CO,MI,42.696793,-84.672486,NATURAL GAS,3190,
2021,CONSUMERS ENERGY CO,MI,42.290927,-85.577437,NATURAL GAS,4443,0
2014,CONSUMERS ENERGY CO,MI,42.312144,-85.579072,NATURAL GAS,6422.25,
2013,CONSUMERS GAS UTILITY CO,WV,39.28271,-80.96579,NATURAL GAS,5,
2011,"COOKEVILLE GAS DEPT, CITY OF",TN,36.14512,-85.525387,NATURAL GAS,0.56,
2015,"CORDOVA, WATER WORKS & GAS BOARD FO THE CITY OF",AL,33.760091,-87.1863975,NATURAL GAS,475,
2014,CORNING INCORPORATED,NY,42.150384,-77.055112,NATURAL GAS,1,
2013,"CORPUS CHRISTI, CITY OF - GAS DIV",TX,27.605655,-97.222936,NATURAL GAS,50,
2014,"CORPUS CHRISTI, CITY OF - GAS DIV",TX,27.679884,-97.37217,NATURAL GAS,347,
2011,"CORPUS CHRISTI, CITY OF - GAS DIV",TX,27.68275,-97.37949,NATURAL GAS,,
2012,"CORPUS CHRISTI, CITY OF - GAS DIV",TX,27.734063,-97.38411,NATURAL GAS,89,
2011,"CORPUS CHRISTI, CITY OF - GAS DIV",TX,27.795335,-97.39966,NATURAL GAS,,
2011,"CORPUS CHRISTI, CITY OF - GAS DIV",TX,27.72763,-97.413674,NATURAL GAS,,
2012,"CORPUS CHRISTI, CITY OF - GAS DIV",TX,27.79235,-97.44733,NATURAL GAS,8,
2021,"CORPUS CHRISTI, CITY OF - GAS DIV",TX,27.784467,-97.558642,NATURAL GAS,0.044,0
2014,"COSERV GAS, LTD",TX,33.168687,-96.907977,NATURAL GAS,241,
2013,CPS ENERGY,TX,29.55188,-98.37176,,55,
2014,CPS ENERGY,TX,29.47893,-98.43526,NATURAL GAS,,
2017,CPS ENERGY,TX,29.549072,-98.461436,NATURAL GAS,45,
2019,CPS ENERGY,TX,29.33,-98.51689,NATURAL GAS,100,
2012,CPS ENERGY,TX,49.474287,-98.626033,,81.9,
2018,CPS ENERGY,TX,29.51632,-98.68695,NATURAL GAS,120,
2014,"DANVILLE, CITY OF",VA,36.61555,-79.39871,NATURAL GAS,7100,
2012,DEKALB - CHEROKEE COUNTIES GAS DISTRICT,AL,34.268648,-86.075097,NATURAL GAS,66,
2010,DELMARVA POWER & LIGHT COMPANY,DE,39.756837,-75.517246,NATURAL GAS,80,
2011,DELMARVA POWER & LIGHT COMPANY,DE,39.740515,-75.613266,NATURAL GAS,0.1,
2014,DELMARVA POWER & LIGHT COMPANY,DE,39.701624,-75.692135,NATURAL GAS,40.9,
2010,DOMINION EAST OHIO,OH,41.0237,-80.5988,NATURAL GAS,62,
2011,DOMINION EAST OHIO,OH,41.71070031,-81.2337373,NATURAL GAS,,
2011,DOMINION EAST OHIO,OH,41.7431,-81.2744,NATURAL GAS,86,
2014,DOMINION EAST OHIO,OH,40.70302259,-81.43497065,NATURAL GAS,75,
2012,DOMINION EAST OHIO,OH,41.50293,-81.48168,NATURAL GAS,606,
2010,DOMINION EAST OHIO,OH,41.525199,-81.562186,NATURAL GAS,1,
2013,DOMINION EAST OHIO,OH,41.5503,-81.5837,NATURAL GAS,1727,
2011,DOMINION EAST OHIO,OH,41.4822,-81.6261,NATURAL GAS,902,
2010,DOMINION EAST OHIO,OH,41.4765,-81.7421,NATURAL GAS,6156,
2018,DOMINION ENERGY OHIO,OH,41.511057,-81.450219,NATURAL GAS,105,
2019,DOMINION ENERGY OHIO,OH,41.11904,-81.45703,NATURAL GAS,1.6,
2019,DOMINION ENERGY OHIO,OH,41.479437,-81.483215,NATURAL GAS,13179,
2020,DOMINION ENERGY OHIO,OH,41.1293734,-81.6344553,NATURAL GAS,2427,112
2019,DOMINION ENERGY OHIO,OH,41.43026,-81.79026,NATURAL GAS,82,
2018,DOMINION ENERGY OHIO,OH,41.43362,-81.80123,NATURAL GAS,4774,
2020,DOMINION ENERGY OHIO,OH,40.395384,-84.184434,NATURAL GAS,77,0
2021,"DOMINION ENERGY SOUTH CAROLINA, INC.",SC,32.902339,-79.985598,NATURAL GAS,367.18,0
2020,"DOMINION ENERGY SOUTH CAROLINA, INC.",SC,32.244389,-80.999985,NATURAL GAS,6996.1,
2019,DOMINION ENERGY UTAH/WYOMING/IDAHO,UT,39.517837,-111.582155,NATURAL GAS,0,
2019,DOMINION ENERGY UTAH/WYOMING/IDAHO,UT,40.586376,-111.648972,NATURAL GAS,11.32,
2019,DOMINION ENERGY UTAH/WYOMING/IDAHO,UT,40.39623262,-111.7461374,NATURAL GAS,13,
2017,DOMINION ENERGY UTAH/WYOMING/IDAHO,UT,40.63016,-111.807,NATURAL GAS,545,
2020,DOMINION ENERGY UTAH/WYOMING/IDAHO,UT,40.6096116,-111.9375194,NATURAL GAS,3827.25,
2020,DOMINION ENERGY UTAH/WYOMING/IDAHO,UT,40.60268006,-112.45469,,6,
2020,DOMINION ENERGY WEST VIRGINIA,WV,39.638382,-79.981814,NATURAL GAS,2.51,0
2013,DOMINION HOPE,WV,38.941703,-79.949524,NATURAL GAS,62.83,
2016,DOMINION HOPE,WV,39.63788,-79.97714,NATURAL GAS,7,
2010,DOMINION PEOPLES,PA,40.39501,-80.366364,NATURAL GAS,4971,
2014,DTE GAS COMPANY,MI,42.407942,-82.957011,NATURAL GAS,,
2014,DTE GAS COMPANY,MI,42.440755,-82.991686,NATURAL GAS,0,
2018,DTE GAS COMPANY,MI,42.342155,-82.998826,NATURAL GAS,1735,
2016,DTE GAS COMPANY,MI,42.369644,-83.020507,NATURAL GAS,160,
2017,DTE GAS COMPANY,MI,42.37612,-83.05348,NATURAL GAS,9834,
2021,DTE GAS COMPANY,MI,42.39575,-83.09791,NATURAL GAS,98.6,0
2016,DTE GAS COMPANY,MI,42.425929,-83.104056,NATURAL GAS,0,
2017,DTE GAS COMPANY,MI,42.441053,-83.144726,NATURAL GAS,0,
2016,DTE GAS COMPANY,MI,42.240728,-83.144992,NATURAL GAS,107.76,
2015,DTE GAS COMPANY,MI,42.331424,-83.14834,NATURAL GAS,1,
2016,DTE GAS COMPANY,MI,42.293083,-83.17532,NATURAL GAS,24010,
2018,DTE GAS COMPANY,MI,42.122087,-83.179768,NATURAL GAS,13,
2020,DTE GAS COMPANY,MI,42.39258,-83.23674,NATURAL GAS,2,
2015,DTE GAS COMPANY,MI,42.210076,-83.32151,NATURAL GAS,7991.85,
2018,DTE GAS COMPANY,MI,42.16171,-83.40306,NATURAL GAS,2431,
2016,DTE GAS COMPANY,MI,42.200444,-83.483266,NATURAL GAS,69.23,
2019,DTE GAS COMPANY,MI,42.24795,-83.48686,NATURAL GAS,4810,
2015,DTE GAS COMPANY,MI,44.370098,-84.772122,NATURAL GAS,2,
2013,DTE GAS COMPANY,MI,45.163983,-84.933007,NATURAL GAS,149,
2014,DTE GAS COMPANY,MI,42.882085,-85.829144,,0,
2011,DUKE ENERGY KENTUCKY,KY,38.787087,-84.370505,NATURAL GAS,,
2013,DUKE ENERGY KENTUCKY,KY,39.091901,-84.462267,NATURAL GAS,35,
2010,DUKE ENERGY OHIO,OH,39.44099,-84.2193,NATURAL GAS,1500,
2010,DUKE ENERGY OHIO,OH,39.066895,-84.276334,NATURAL GAS,4,
2020,DUKE ENERGY OHIO,OH,39.222719,-84.356968,NATURAL GAS,4719,
2020,DUKE ENERGY OHIO,OH,39.310081,-84.464813,NATURAL GAS,260,
2016,DUKE ENERGY OHIO,OH,39.317028,-84.505248,NATURAL GAS,1274.26,
2018,"DUMAS, CITY OF",TX,35.863588,-101.965062,,0,
2011,ELIZABETHTOWN GAS CO,NJ,40.6652,-74.21737,NATURAL GAS,1250,
2012,ELIZABETHTOWN GAS CO,NJ,40.58025,-74.21993,NATURAL GAS,26,
2012,ELIZABETHTOWN GAS CO,NJ,40.69168,-74.24858,NATURAL GAS,0,
2019,ELIZABETHTOWN GAS CO,NJ,40.332339,-74.788795,NATURAL GAS,8.14,
2016,ENERGY WEST MONTANA,MT,44.66117,-111.10896,NATURAL GAS,1,
2018,ENERGY WEST MONTANA,MT,47.46361,-111.31722,NATURAL GAS,0.1,
2017,ENSTAR NATURAL GAS CO,AK,61.60719,-149.059311,NATURAL GAS,142,
2018,ENSTAR NATURAL GAS CO,AK,61.556215,-149.443512,NATURAL GAS,500,
2014,ENSTAR NATURAL GAS CO,AK,61.306715,-149.543915,NATURAL GAS,10,
2010,ENSTAR NATURAL GAS CO,AK,61.534,-149.873,NATURAL GAS,1,
2015,ENSTAR NATURAL GAS CO,AK,61.212917,-149.883461,NATURAL GAS,10,
2012,ENSTAR NATURAL GAS CO,AK,60.499832,-150.923017,NATURAL GAS,10,
2016,ENSTAR NATURAL GAS CO,AK,60.576341,-151.320649,NATURAL GAS,406,
2011,ENTERGY GULF STATES,LA,30.455744,-91.163762,NATURAL GAS,23.64,
2016,"ENTERGY NEW ORLEANS, INC",LA,30.007778,-89.254444,NATURAL GAS,1795,
2013,"ENTERGY NEW ORLEANS, INC",LA,29.97825,-90.065316,NATURAL GAS,0,
2011,"ENTERGY NEW ORLEANS, INC",LA,29.963382,-90.080429,NATURAL GAS,7.4,
2018,"ENTERGY NEW ORLEANS, LLC",LA,29.963473,-90.07146,NATURAL GAS,0.9,
2011,"ENTEX, A NORAM ENERGY COMPANY (FORM. DIV OF ARKLA",TX,29.948651,-95.389665,NATURAL GAS,15,
2010,"ENTEX, A NORAM ENERGY COMPANY (FORM. DIV OF ARKLA",TX,29.88414,-95.46865,NATURAL GAS,30.52,
2012,FITCHBURG GAS & ELECTRIC LIGHT CO,MA,0,0,NATURAL GAS,20,
2013,FITCHBURG GAS & ELECTRIC LIGHT CO,MA,42.584906,-71.7894,,,
2014,FIVE VALLEY GAS CO,MT,47.17952,-113.48519,PROPANE GAS,0.24,
2016,FLEMINGSBURG UTILITIES SYSTEM,KY,38.51881,-83.84138,NATURAL GAS,5,
2010,"FLORENCE GAS DEPT, CITY OF",AL,34.80663,-87.67568,NATURAL GAS,14000,
2015,"FLORENCE GAS DEPT, CITY OF",AL,34.829886,-87.689174,,1.2,
2019,FLORIDA CITY GAS,FL,27.3261803,-80.3242468,NATURAL GAS,4050,
2015,FLORIDA CITY GAS,FL,27.316655,-80.373502,NATURAL GAS,675,
2010,FLORIDA CITY GAS,FL,28.21299,-80.4299,NATURAL GAS,1,
2016,FLORIDA CITY GAS,FL,28.055878,-80.618263,NATURAL GAS,194.16,
2014,FLORIDA PUBLIC UTILITIES CO,FL,26.710577,-80.042052,NATURAL GAS,1,
2020,FLORIDA PUBLIC UTILITIES CO,FL,26.54792,-80.04302,NATURAL GAS,63,0
2012,FLORIDA PUBLIC UTILITIES CO,FL,26.76273,-80.05291,NATURAL GAS,0.3,
2017,FLORIDA PUBLIC UTILITIES CO,FL,26.382656,-80.077226,NATURAL GAS,0.3,
2015,FLORIDA PUBLIC UTILITIES CO,FL,26.351202,-80.115319,NATURAL GAS,1,
2010,"FOLEY UTILITY BOARD, CITY OF (RIVIERA UTIL)",AL,30.2791833,-87.68415,NATURAL GAS,250,
2011,FORT HILL NATURAL GAS AUTH,SC,34,-82,NATURAL GAS,964,
2014,"GOODHUE MUNICIPAL GAS, CITY OF",MN,44.43551,-92.641726,,0,
2015,GRAHAM COUNTY UTIL INC,AZ,32.8302374,-109.7514824,,0,
2010,"GRAND ISLE, TOWN OF",LA,29.210117,-90.050133,NATURAL GAS,139,
2015,GREAT PLAINS NATURAL GAS CO,MN,46.26445,-96.05534,NATURAL GAS,0,
2019,GREATER MINNESOTA GAS INC.,MN,44.620435,-93.452157,NATURAL GAS,1,
2013,"GREENSBORO MUNICIPAL GAS SYSTEM, CITY OF",GA,33.576211,-83.175854,NATURAL GAS,430,
2015,HAWAI`IGAS,HI,21.279528,-157.813958,SYNTHETIC GAS,160,
2013,HAWAI`IGAS,HI,21.36,-157.94,NATURAL GAS,850,
2020,"HEMPSTEAD, CITY OF",TX,30.092136,-96.072948,NATURAL GAS,9,0
2011,HERITAGE PROPANE,FL,28.49454,-82.5551,PROPANE GAS,18,
2013,HUNTSVILLE GAS SYSTEM,AL,34.74227,-86.58928,NATURAL GAS,8,
2010,INDIANA GAS CO INC,IN,39.81258,-85.13606,NATURAL GAS,56,
2014,INDIANA GAS CO INC,IN,40.20874,-85.38235,NATURAL GAS,15,
2017,INDIANA GAS CO INC,IN,39.743558,-85.43199,NATURAL GAS,235,
2013,INDIANA GAS CO INC,IN,39.697635,-85.446315,NATURAL GAS,5160,
2018,INDIANA GAS CO INC,IN,40.117316,-85.5998397,NATURAL GAS,79,
2017,INDIANA GAS CO INC,IN,40.264,-85.692,NATURAL GAS,10440,
2011,INDIANA GAS CO INC,IN,38.2978,-85.79506,NATURAL GAS,63,
2016,INDIANA GAS CO INC,IN,39.973308,-86.032889,NATURAL GAS,15.79,
